date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:32:18	114/114	---M-Z	200	added ('OK')	text/plain	date:Tue,%2003%20Sep%202024%2018:32:18%20GMT	https://vivendodecripto.com/robots.txt		(from )
15:32:18	145649/145649	---M-Z	200	added ('OK')	text/html	etag:%22238f1-66a3d17d-fc58c405755ac6a;gz%22	https://vivendodecripto.com/sinais/	C:/Meus%20Sites/https___vivendodecripto.com_sinais_/vivendodecripto.com/sinais/index.html	(from )
15:32:19	224528/224528	---M-Z	200	added ('OK')	application/x-javascript	etag:%2236d10-6695b7d4-5cb4db4c99539d23;gz%22	https://vivendodecripto.com/sinais/js/fbevents.js	C:/Meus%20Sites/https___vivendodecripto.com_sinais_/vivendodecripto.com/sinais/js/fbevents.js	(from https://vivendodecripto.com/sinais/)
15:32:19	865/865	---M-Z	200	added ('OK')	text/css	etag:%22361-6695b7d3-e246059b343d5d56;gz%22	https://vivendodecripto.com/sinais/css/stripe-settings.css	C:/Meus%20Sites/https___vivendodecripto.com_sinais_/vivendodecripto.com/sinais/css/stripe-settings.css	(from https://vivendodecripto.com/sinais/)
15:32:19	17691/17691	---M-Z	200	added ('OK')	text/css	etag:%22451b-6695b7d3-f8185ab8c845bc48;gz%22	https://vivendodecripto.com/sinais/css/woocommerce-layout.css	C:/Meus%20Sites/https___vivendodecripto.com_sinais_/vivendodecripto.com/sinais/css/woocommerce-layout.css	(from https://vivendodecripto.com/sinais/)
15:32:19	7043/7043	---M-Z	200	added ('OK')	text/css	etag:%221b83-6695b7d3-92798162aa2481ff;gz%22	https://vivendodecripto.com/sinais/css/woocommerce-smallscreen.css	C:/Meus%20Sites/https___vivendodecripto.com_sinais_/vivendodecripto.com/sinais/css/woocommerce-smallscreen.css	(from https://vivendodecripto.com/sinais/)
15:32:20	8974/8974	---M-Z	200	added ('OK')	text/css	etag:%22230e-6695b7d3-7d00cfc8c8ee647c;gz%22	https://vivendodecripto.com/sinais/css/woocommerce-blocktheme.css	C:/Meus%20Sites/https___vivendodecripto.com_sinais_/vivendodecripto.com/sinais/css/woocommerce-blocktheme.css	(from https://vivendodecripto.com/sinais/)
15:32:20	28619/28619	---M-Z	200	added ('OK')	text/css	etag:%226fcb-6695b7d3-a6789f58d4c1b8ab;gz%22	https://vivendodecripto.com/sinais/css/twenty-twenty-three.css	C:/Meus%20Sites/https___vivendodecripto.com_sinais_/vivendodecripto.com/sinais/css/twenty-twenty-three.css	(from https://vivendodecripto.com/sinais/)
15:32:20	84805/84805	---M-Z	200	added ('OK')	text/css	etag:%2214b45-6695b7d3-ceeaef5764d3c78;gz%22	https://vivendodecripto.com/sinais/css/style.min.css	C:/Meus%20Sites/https___vivendodecripto.com_sinais_/vivendodecripto.com/sinais/css/style.min.css	(from https://vivendodecripto.com/sinais/)
15:32:20	12886/12886	---M-Z	200	added ('OK')	text/css	etag:%223256-6695b7d3-e42b3fcfe4e08f0;gz%22	https://vivendodecripto.com/sinais/css/latest.css	C:/Meus%20Sites/https___vivendodecripto.com_sinais_/vivendodecripto.com/sinais/css/latest.css	(from https://vivendodecripto.com/sinais/)
15:32:21	11449/11449	---M-Z	200	added ('OK')	text/css	etag:%222cb9-6695b7d3-b117ec4cb0538aed;gz%22	https://vivendodecripto.com/sinais/css/live-site-control.css	C:/Meus%20Sites/https___vivendodecripto.com_sinais_/vivendodecripto.com/sinais/css/live-site-control.css	(from https://vivendodecripto.com/sinais/)
15:32:21	19779/19779	---M-Z	200	added ('OK')	text/css	etag:%224d43-6695b7d3-a9d14db5bf19b39a;gz%22	https://vivendodecripto.com/sinais/css/elementor-icons.min.css	C:/Meus%20Sites/https___vivendodecripto.com_sinais_/vivendodecripto.com/sinais/css/elementor-icons.min.css	(from https://vivendodecripto.com/sinais/)
15:32:21	146740/146740	---M-Z	200	added ('OK')	text/css	etag:%2223d34-6695b7d3-ff6f65355e25a97c;gz%22	https://vivendodecripto.com/sinais/css/frontend-lite.min.css	C:/Meus%20Sites/https___vivendodecripto.com_sinais_/vivendodecripto.com/sinais/css/frontend-lite.min.css	(from https://vivendodecripto.com/sinais/)
15:32:21	16461/16461	---M-Z	200	added ('OK')	text/css	etag:%22404d-6695b7d3-2b6b1da07851d7d0;gz%22	https://vivendodecripto.com/sinais/css/swiper.min.css	C:/Meus%20Sites/https___vivendodecripto.com_sinais_/vivendodecripto.com/sinais/css/swiper.min.css	(from https://vivendodecripto.com/sinais/)
